Timestamp,P_SUM_kW,Q_SUM_kvar,S_SUM_kVA,PF_SUM,V_AVG_V,I_AVG_A,FREQ_Hz
2026-04-09 07:06:33,8.1,-1.7,8.4,0.957,238.7,11.8,49.93
2026-04-09 07:06:38,7.9,-1.7,8.3,0.955,238.8,11.5,49.94
2026-04-09 07:06:43,7.8,-1.7,8.2,0.954,238.9,11.4,49.94
2026-04-09 07:06:48,7.8,-1.7,8.2,0.953,238.9,11.4,49.94
2026-04-09 07:06:53,7.7,-1.8,8.1,0.95,237.8,11.4,49.94
2026-04-09 07:06:58,7.7,-1.8,8.1,0.951,237.7,11.4,49.93
2026-04-09 07:07:03,7.7,-1.8,8.1,0.95,237.9,11.4,49.94
2026-04-09 07:07:08,7.8,-1.9,8.2,0.951,238.0,11.5,49.96
2026-04-09 07:07:13,7.8,-1.9,8.2,0.947,238.0,11.5,50.0
2026-04-09 07:07:18,7.8,-2.0,8.3,0.948,237.8,11.6,50.01
2026-04-09 07:07:23,7.9,-1.9,8.3,0.949,238.1,11.6,50.02
2026-04-09 07:07:28,7.9,-1.9,8.3,0.949,238.0,11.7,50.02
2026-04-09 07:07:33,7.9,-1.9,8.3,0.95,238.0,11.7,50.02
2026-04-09 07:07:38,7.9,-1.8,8.3,0.952,238.0,11.7,50.02
2026-04-09 07:07:44,8.0,-1.8,8.4,0.953,237.9,11.8,50.03
2026-04-09 07:07:49,8.0,-1.8,8.4,0.954,238.0,11.8,50.03
2026-04-09 07:07:54,8.5,-1.5,8.8,0.958,238.0,12.4,50.02
2026-04-09 07:07:59,8.9,-1.5,9.3,0.955,237.3,13.1,50.02
2026-04-09 07:08:04,8.1,-1.5,8.5,0.956,237.1,11.9,50.02
2026-04-09 07:08:09,8.0,-1.5,8.4,0.956,237.5,11.7,50.02
2026-04-09 07:08:14,7.8,-1.6,8.1,0.955,237.7,11.4,50.01
2026-04-09 07:08:19,7.7,-1.6,8.1,0.955,237.7,11.4,50.0
2026-04-09 07:08:24,7.7,-1.6,8.1,0.953,237.6,11.4,50.0
2026-04-09 07:08:29,7.7,-1.7,8.1,0.951,237.5,11.4,49.98
2026-04-09 07:08:34,7.7,-1.7,8.1,0.952,237.5,11.4,49.97
2026-04-09 07:08:39,7.8,-1.7,8.2,0.95,237.6,11.5,49.97
2026-04-09 07:08:44,7.8,-1.7,8.2,0.951,237.6,11.5,49.97
2026-04-09 07:08:49,7.8,-1.7,8.2,0.95,237.6,11.5,49.96
2026-04-09 07:08:55,7.8,-1.7,8.2,0.95,237.5,11.5,49.96
2026-04-09 07:09:00,7.8,-1.7,8.2,0.95,237.5,11.6,49.96
2026-04-09 07:09:05,7.9,-1.7,8.3,0.951,237.5,11.6,49.96
2026-04-09 07:09:10,7.9,-1.7,8.3,0.951,237.5,11.6,49.96
2026-04-09 07:09:15,7.9,-1.7,8.3,0.952,237.5,11.6,49.95
2026-04-09 07:09:20,7.9,-1.7,8.3,0.953,237.5,11.7,49.95
2026-04-09 07:09:25,7.9,-1.6,8.3,0.954,237.6,11.7,49.95
2026-04-09 07:09:30,8.0,-1.6,8.3,0.953,237.4,11.7,49.95
2026-04-09 07:09:35,8.0,-1.6,8.4,0.954,237.5,11.7,49.95
2026-04-09 07:09:40,8.4,-1.4,8.8,0.956,237.5,12.4,49.95
2026-04-09 07:09:45,8.1,-1.5,8.5,0.956,237.5,11.9,49.94
2026-04-09 07:09:50,13.9,-1.2,14.1,0.986,237.4,19.8,49.94
2026-04-09 07:09:55,24.4,0.3,24.4,0.997,237.3,34.3,49.95
2026-04-09 07:10:00,24.3,0.2,24.4,0.997,237.1,34.2,49.95
2026-04-09 07:10:06,24.5,0.5,24.5,0.997,237.2,34.5,49.95
2026-04-09 07:10:11,24.4,0.3,24.5,0.997,237.3,34.4,49.96
2026-04-09 07:10:16,24.4,0.5,24.5,0.997,237.2,34.4,49.95
2026-04-09 07:10:21,24.5,0.4,24.6,0.997,237.1,34.6,49.95
2026-04-09 07:10:26,24.6,0.3,24.7,0.997,237.0,34.8,49.94
2026-04-09 07:10:31,24.8,0.5,24.8,0.997,237.1,34.9,49.95
2026-04-09 07:10:36,24.9,0.3,25.0,0.997,237.2,35.1,49.95
2026-04-09 07:10:41,25.1,0.5,25.1,0.997,237.1,35.3,49.95
2026-04-09 07:10:46,25.2,0.4,25.3,0.997,237.2,35.5,49.95
2026-04-09 07:10:51,16.0,-1.0,16.1,0.992,237.4,22.6,49.95
2026-04-09 07:10:56,14.4,-1.3,14.6,0.989,237.3,20.5,49.96
2026-04-09 07:11:01,13.3,-1.2,13.4,0.987,237.4,18.9,49.97
2026-04-09 07:11:06,12.2,-1.3,12.4,0.983,237.4,17.4,49.98
2026-04-09 07:11:11,11.3,-1.4,11.6,0.98,237.4,16.3,49.98
2026-04-09 07:11:16,10.6,-1.5,10.8,0.975,237.4,15.2,49.98
2026-04-09 07:11:22,9.9,-1.6,10.2,0.971,237.5,14.4,49.98
2026-04-09 07:11:27,9.5,-1.6,9.8,0.968,237.3,13.7,49.98
2026-04-09 07:11:32,9.2,-1.4,9.5,0.967,237.5,13.3,49.98
2026-04-09 07:11:37,8.8,-1.5,9.1,0.963,237.4,12.8,49.98
2026-04-09 07:11:42,8.4,-1.7,8.7,0.956,237.3,12.3,49.98
2026-04-09 07:11:47,7.9,-1.7,8.3,0.953,237.1,11.7,49.97
2026-04-09 07:11:52,7.8,-1.8,8.2,0.951,237.1,11.6,49.97
2026-04-09 07:11:57,7.8,-1.7,8.2,0.952,237.1,11.5,49.97
2026-04-09 07:12:02,3.0,-10.3,10.7,0.279,237.4,15.0,49.97
2026-04-09 07:12:07,2.3,-10.5,11.0,0.211,237.4,15.4,49.97
2026-04-09 07:12:12,2.4,-10.5,11.0,0.214,237.2,15.5,49.97
2026-04-09 07:12:17,2.3,-10.5,11.0,0.213,237.0,15.5,49.98
2026-04-09 07:12:22,2.4,-10.5,11.0,0.216,237.2,15.5,49.98
2026-04-09 07:12:27,2.4,-10.5,11.0,0.218,237.2,15.5,49.99
2026-04-09 07:12:32,2.4,-10.4,11.0,0.222,236.8,15.5,49.96
2026-04-09 07:12:38,2.5,-10.5,11.0,0.224,237.1,15.5,49.94
2026-04-09 07:12:43,2.5,-10.4,11.1,0.228,237.0,15.5,49.94
2026-04-09 07:12:48,2.5,-10.4,11.0,0.228,236.8,15.5,49.93
2026-04-09 07:12:53,2.5,-10.4,11.1,0.23,236.9,15.6,49.93
2026-04-09 07:12:58,2.6,-10.4,11.1,0.232,236.9,15.6,49.93
2026-04-09 07:13:03,2.6,-10.4,11.1,0.235,237.0,15.6,49.94
2026-04-09 07:13:08,2.6,-10.4,11.1,0.237,236.9,15.6,49.94
2026-04-09 07:13:13,3.1,-10.2,11.2,0.275,237.0,15.7,49.94
2026-04-09 07:13:18,2.8,-10.4,11.1,0.251,237.1,15.6,49.94
2026-04-09 07:13:23,2.6,-10.4,11.0,0.238,237.0,15.5,49.94
2026-04-09 07:13:28,2.6,-10.4,11.0,0.233,237.1,15.5,49.94
2026-04-09 07:13:33,4.1,-10.5,12.1,0.342,236.7,17.0,49.94
2026-04-09 07:13:38,4.1,-10.5,12.1,0.342,236.8,17.0,49.94
2026-04-09 07:13:43,4.1,-10.5,12.1,0.342,236.9,17.0,49.94
2026-04-09 07:13:49,4.2,-10.5,12.1,0.344,237.1,17.1,49.95
2026-04-09 07:13:54,4.1,-10.5,12.1,0.341,237.1,17.1,49.96
2026-04-09 07:13:59,4.2,-10.5,12.1,0.343,237.1,17.1,49.96
2026-04-09 07:14:04,9.2,-1.6,9.7,0.957,236.7,13.6,49.95
2026-04-09 07:14:09,23.8,-0.1,23.9,0.997,236.3,33.7,49.95
2026-04-09 07:14:14,26.6,0.3,26.6,0.998,236.1,37.6,49.96
2026-04-09 07:14:19,26.8,0.6,26.9,0.998,236.3,37.9,49.96
2026-04-09 07:14:24,26.9,0.6,26.9,0.998,236.3,38.0,49.95
2026-04-09 07:14:29,26.8,0.5,26.9,0.998,236.3,37.9,49.95
2026-04-09 07:14:34,26.9,0.4,27.0,0.998,236.4,38.1,49.95
2026-04-09 07:14:39,27.0,0.4,27.0,0.998,236.4,38.1,49.96
2026-04-09 07:14:44,27.0,0.5,27.1,0.998,236.2,38.2,49.96
2026-04-09 07:14:49,27.1,0.4,27.1,0.998,236.4,38.2,49.96
2026-04-09 07:14:54,27.1,0.6,27.2,0.998,236.3,38.4,49.95
2026-04-09 07:15:00,19.3,-0.8,19.4,0.993,236.4,27.4,49.95
2026-04-09 07:15:05,17.4,-1.1,17.5,0.992,236.7,24.7,50.0
2026-04-09 07:15:10,15.9,-1.1,16.1,0.99,236.7,22.7,50.01
2026-04-09 07:15:15,14.6,-1.4,14.8,0.986,237.0,20.8,50.02
2026-04-09 07:15:20,13.3,-1.6,13.5,0.983,236.9,19.0,50.02
2026-04-09 07:15:25,12.5,-1.6,12.7,0.979,237.0,17.9,50.02
2026-04-09 07:15:30,11.8,-1.5,12.0,0.978,237.0,16.9,50.01
2026-04-09 07:15:35,11.2,-1.7,11.5,0.972,236.8,16.2,50.01
2026-04-09 07:15:40,10.7,-1.6,11.0,0.973,237.1,15.5,50.0
2026-04-09 07:15:45,10.4,-1.6,10.7,0.97,236.9,15.0,49.98
2026-04-09 07:15:50,10.1,-1.7,10.4,0.966,236.9,14.7,49.96
2026-04-09 07:15:55,9.9,-1.7,10.2,0.963,236.9,14.4,49.94
2026-04-09 07:16:00,9.8,-1.7,10.1,0.963,237.1,14.3,49.94
2026-04-09 07:16:05,9.7,-1.6,10.1,0.964,237.0,14.2,49.94
2026-04-09 07:16:11,9.7,-1.6,10.1,0.965,237.0,14.2,49.93
2026-04-09 07:16:16,9.7,-1.6,10.1,0.965,236.9,14.2,49.94
2026-04-09 07:16:21,9.8,-1.6,10.1,0.965,236.9,14.2,49.94
2026-04-09 07:16:26,9.8,-1.6,10.1,0.967,236.7,14.2,49.94
2026-04-09 07:16:31,9.8,-1.5,10.1,0.965,236.6,14.3,49.93
2026-04-09 07:16:36,9.8,-1.6,10.2,0.965,236.6,14.3,49.93
2026-04-09 07:16:41,9.8,-1.6,10.2,0.965,236.8,14.3,49.92
2026-04-09 07:16:46,9.8,-1.6,10.2,0.965,236.7,14.4,49.93
2026-04-09 07:16:51,10.0,-1.6,10.4,0.964,236.6,14.6,49.92
2026-04-09 07:16:56,9.9,-1.6,10.2,0.963,236.5,14.4,49.92
2026-04-09 07:17:01,9.6,-1.8,10.1,0.955,236.2,14.2,49.92
2026-04-09 07:17:06,9.6,-1.8,10.1,0.953,236.0,14.2,49.91
2026-04-09 07:17:11,9.4,-1.8,9.8,0.955,236.7,13.8,49.91
2026-04-09 07:17:16,9.3,-1.9,9.8,0.955,236.4,13.8,49.9
2026-04-09 07:17:21,9.3,-1.8,9.8,0.956,236.7,13.8,49.9
2026-04-09 07:17:27,9.4,-1.9,9.8,0.955,236.4,13.8,49.91
2026-04-09 07:17:32,9.4,-1.8,9.8,0.956,236.5,13.8,49.92
2026-04-09 07:17:37,9.4,-1.8,9.8,0.956,236.5,13.8,49.91
2026-04-09 07:17:42,9.4,-1.7,9.8,0.957,236.1,13.8,49.91
2026-04-09 07:17:47,9.4,-1.7,9.8,0.959,236.3,13.9,49.91
2026-04-09 07:17:52,9.4,-1.7,9.9,0.958,236.2,13.9,49.91
2026-04-09 07:17:57,9.5,-1.7,9.9,0.959,236.4,14.0,49.9
2026-04-09 07:18:02,9.5,-1.7,9.9,0.958,236.3,14.0,49.9
2026-04-09 07:18:07,9.5,-1.7,9.9,0.958,236.3,14.0,49.91
2026-04-09 07:18:12,9.5,-1.7,9.9,0.958,236.1,14.0,49.9
2026-04-09 07:18:17,9.6,-1.8,10.0,0.957,236.4,14.1,49.91
2026-04-09 07:18:22,9.6,-1.7,10.0,0.957,236.5,14.1,49.91
2026-04-09 07:18:27,9.6,-1.8,10.0,0.956,236.5,14.1,49.92
2026-04-09 07:18:32,9.6,-1.8,10.1,0.955,236.5,14.2,49.92
2026-04-09 07:18:37,10.0,-1.7,10.5,0.956,236.4,14.7,49.92
2026-04-09 07:18:43,9.7,-1.8,10.1,0.954,236.4,14.3,49.92
2026-04-09 07:18:48,9.6,-1.8,10.0,0.954,236.3,14.1,49.92
2026-04-09 07:18:53,9.4,-2.0,9.9,0.952,236.5,13.9,49.93
2026-04-09 07:18:58,9.2,-2.1,9.6,0.951,236.4,13.6,49.94
2026-04-09 07:19:03,9.2,-2.1,9.6,0.952,236.7,13.5,49.94
2026-04-09 07:19:08,9.2,-2.1,9.6,0.952,236.8,13.6,49.95
2026-04-09 07:19:13,9.1,-2.0,9.6,0.952,236.7,13.5,49.95
2026-04-09 07:19:18,10.6,-2.0,11.0,0.966,236.7,15.5,49.94
2026-04-09 07:19:23,25.5,-0.1,25.6,0.998,236.5,36.1,49.95
2026-04-09 07:19:28,25.8,-0.1,25.9,0.998,236.6,36.5,49.95
2026-04-09 07:19:33,26.0,0.1,26.1,0.998,236.4,36.8,49.94
2026-04-09 07:19:38,26.1,-0.0,26.1,0.998,236.4,36.8,49.94
2026-04-09 07:19:43,26.1,0.1,26.2,0.998,236.4,36.9,49.94
2026-04-09 07:19:49,26.2,-0.0,26.3,0.998,236.4,37.1,49.95
2026-04-09 07:19:54,26.4,0.2,26.4,0.998,236.6,37.2,49.96
2026-04-09 07:19:59,26.5,0.0,26.6,0.998,236.5,37.4,49.97
2026-04-09 07:20:04,26.6,0.1,26.7,0.998,236.7,37.6,49.98
2026-04-09 07:20:09,26.8,0.1,26.8,0.998,236.6,37.8,49.97
2026-04-09 07:20:14,26.9,0.3,27.0,0.998,236.5,38.0,49.97
2026-04-09 07:20:19,18.0,-1.3,18.2,0.993,236.8,25.6,49.97
2026-04-09 07:20:24,16.8,-1.3,17.0,0.99,236.8,24.0,49.97
2026-04-09 07:20:29,15.3,-1.4,15.5,0.988,236.9,21.8,49.97
2026-04-09 07:20:34,14.0,-1.7,14.3,0.983,236.9,20.1,49.98
2026-04-09 07:20:39,13.1,-1.7,13.3,0.981,236.9,18.7,49.98
2026-04-09 07:20:44,12.0,-1.8,12.3,0.977,237.0,17.3,49.98
2026-04-09 07:20:49,11.3,-1.9,11.6,0.971,237.0,16.4,49.99
2026-04-09 07:20:54,10.8,-1.8,11.1,0.97,237.0,15.6,49.99
2026-04-09 07:20:59,10.3,-2.1,10.7,0.962,236.8,15.1,49.99
2026-04-09 07:21:05,10.0,-2.0,10.4,0.96,237.0,14.6,49.99
2026-04-09 07:21:10,9.7,-1.9,10.1,0.96,236.9,14.2,49.98
2026-04-09 07:21:15,9.6,-1.9,10.0,0.959,237.1,14.0,49.98
2026-04-09 07:21:20,10.7,-1.7,11.0,0.976,236.9,15.4,49.98
2026-04-09 07:21:25,9.5,-1.8,9.9,0.962,236.9,13.9,49.99
2026-04-09 07:21:30,9.5,-1.9,9.9,0.96,236.8,13.9,49.99
2026-04-09 07:21:35,9.5,-1.9,10.0,0.959,237.0,14.0,50.0
2026-04-09 07:21:40,9.5,-1.9,9.9,0.958,236.9,14.0,49.99
2026-04-09 07:21:45,9.6,-1.9,10.0,0.959,237.1,14.0,49.98
2026-04-09 07:21:50,9.6,-2.0,10.0,0.958,236.9,14.1,49.99
2026-04-09 07:21:55,9.6,-2.0,10.0,0.958,237.0,14.1,49.99
2026-04-09 07:22:00,9.6,-2.0,10.1,0.957,236.7,14.2,49.98
2026-04-09 07:22:05,9.7,-1.9,10.1,0.957,237.1,14.2,49.97
2026-04-09 07:22:10,9.7,-1.9,10.2,0.959,237.5,14.3,49.97
2026-04-09 07:22:16,9.8,-1.8,10.2,0.961,237.4,14.4,49.96
2026-04-09 07:22:21,9.7,-1.8,10.1,0.961,237.5,14.2,49.96
2026-04-09 07:22:26,9.6,-1.8,10.0,0.96,236.5,14.1,49.96
2026-04-09 07:22:31,9.5,-1.7,9.9,0.961,236.7,13.9,49.97
2026-04-09 07:22:36,9.3,-1.8,9.7,0.96,236.6,13.6,49.97
2026-04-09 07:22:41,9.3,-1.8,9.7,0.96,236.4,13.7,49.96
2026-04-09 07:22:46,9.3,-1.8,9.7,0.96,236.3,13.6,49.96
2026-04-09 07:22:51,9.3,-1.8,9.7,0.96,236.5,13.6,49.97
2026-04-09 07:22:56,9.3,-1.8,9.7,0.96,236.5,13.6,49.97
2026-04-09 07:23:01,9.3,-1.9,9.7,0.959,236.8,13.7,50.03
2026-04-09 07:23:06,9.3,-1.9,9.7,0.958,236.7,13.7,50.06
2026-04-09 07:23:11,9.4,-1.9,9.8,0.958,236.6,13.8,50.06
2026-04-09 07:23:16,9.4,-2.0,9.8,0.957,236.6,13.8,50.05
2026-04-09 07:23:21,9.4,-2.0,9.8,0.957,236.5,13.9,50.06
2026-04-09 07:23:26,9.4,-2.0,9.9,0.956,236.7,13.9,50.05
2026-04-09 07:23:32,9.5,-2.0,9.9,0.956,236.7,14.0,50.05
2026-04-09 07:23:37,9.5,-2.0,9.9,0.955,236.7,14.0,50.05
2026-04-09 07:23:42,9.5,-2.0,10.0,0.955,236.6,14.0,50.06
2026-04-09 07:23:47,9.6,-2.1,10.0,0.955,236.6,14.1,50.05
2026-04-09 07:23:52,9.5,-2.0,10.0,0.955,236.6,14.1,50.05
2026-04-09 07:23:57,9.6,-2.0,10.0,0.955,236.6,14.1,50.05
2026-04-09 07:24:02,9.9,-1.9,10.3,0.958,236.6,14.6,50.05
2026-04-09 07:24:07,9.6,-1.9,10.1,0.956,236.7,14.2,50.05
2026-04-09 07:24:12,9.5,-1.9,9.9,0.956,236.6,14.0,50.05
2026-04-09 07:24:17,9.9,-1.9,10.3,0.959,236.7,14.6,50.05
2026-04-09 07:24:22,25.6,0.1,25.6,0.998,236.3,36.1,50.05
2026-04-09 07:24:27,25.8,0.2,25.9,0.998,236.2,36.5,50.04
2026-04-09 07:24:32,26.0,0.0,26.1,0.998,236.5,36.8,50.04
2026-04-09 07:24:37,26.1,0.2,26.2,0.998,236.4,36.9,50.04
2026-04-09 07:24:43,26.1,0.0,26.2,0.998,236.2,36.9,50.03
2026-04-09 07:24:48,26.2,0.2,26.2,0.998,236.2,37.0,50.03
2026-04-09 07:24:53,26.3,0.3,26.4,0.998,236.2,37.2,50.03
2026-04-09 07:24:58,26.4,0.3,26.4,0.998,236.0,37.4,50.03
2026-04-09 07:25:03,26.5,0.3,26.6,0.998,236.2,37.5,50.02
2026-04-09 07:25:08,26.7,0.3,26.7,0.998,236.0,37.7,50.02
2026-04-09 07:25:13,26.8,0.2,26.8,0.998,236.0,37.9,50.01
2026-04-09 07:25:18,26.3,0.2,26.4,0.995,235.9,37.3,50.01
2026-04-09 07:25:23,17.3,-1.4,17.5,0.991,236.5,24.6,50.01
2026-04-09 07:25:28,15.8,-1.5,16.0,0.989,236.5,22.5,50.01
2026-04-09 07:25:33,14.7,-1.7,14.9,0.985,236.4,21.0,50.01
2026-04-09 07:25:38,13.6,-1.7,13.9,0.983,236.4,19.5,50.01
2026-04-09 07:25:43,12.8,-1.8,13.1,0.979,236.6,18.5,50.01
2026-04-09 07:25:48,12.5,-1.6,12.8,0.977,236.5,18.0,50.01
2026-04-09 07:25:54,11.6,-1.7,11.9,0.973,236.5,16.8,50.0
2026-04-09 07:25:59,11.0,-1.7,11.3,0.971,236.4,15.9,49.98
2026-04-09 07:26:04,10.4,-1.9,10.8,0.964,236.4,15.2,49.96
2026-04-09 07:26:09,9.9,-1.9,10.3,0.963,236.5,14.5,49.95
2026-04-09 07:26:14,9.6,-1.8,10.0,0.963,236.5,14.1,49.94
2026-04-09 07:26:19,3.9,-10.7,12.1,0.325,236.9,17.1,49.94
2026-04-09 07:26:24,3.9,-10.7,12.1,0.324,236.9,17.1,49.95
2026-04-09 07:26:29,3.9,-10.7,12.1,0.325,236.8,17.1,49.95
2026-04-09 07:26:34,4.0,-10.7,12.2,0.327,236.9,17.1,49.96
2026-04-09 07:26:39,4.0,-10.7,12.2,0.326,236.9,17.1,49.96
2026-04-09 07:26:44,4.0,-10.7,12.2,0.328,236.9,17.2,49.96
2026-04-09 07:26:49,4.0,-10.7,12.2,0.33,237.0,17.2,49.97
2026-04-09 07:26:54,4.1,-10.7,12.2,0.332,236.9,17.2,49.97
2026-04-09 07:26:59,4.1,-10.7,12.3,0.335,236.9,17.3,49.97
2026-04-09 07:27:04,4.1,-10.7,12.3,0.336,236.9,17.3,49.97
2026-04-09 07:27:10,4.2,-10.8,12.4,0.337,237.6,17.3,49.96
2026-04-09 07:27:15,4.2,-10.8,12.4,0.339,237.7,17.4,49.96
2026-04-09 07:27:20,4.2,-10.6,12.2,0.342,235.9,17.3,49.96
2026-04-09 07:27:25,4.2,-10.6,12.3,0.344,235.9,17.3,49.97
2026-04-09 07:27:30,4.2,-10.6,12.3,0.345,235.9,17.4,49.97
2026-04-09 07:27:35,4.4,-10.6,12.3,0.353,235.9,17.4,49.98
2026-04-09 07:27:40,4.4,-10.5,12.4,0.359,236.0,17.5,49.98
2026-04-09 07:27:45,4.3,-10.5,12.3,0.349,236.0,17.3,49.98
2026-04-09 07:27:50,4.2,-10.6,12.2,0.344,236.0,17.3,49.98
2026-04-09 07:27:55,3.9,-10.6,12.1,0.325,236.0,17.1,49.98
2026-04-09 07:28:00,3.9,-10.6,12.1,0.325,236.0,17.1,49.97
2026-04-09 07:28:05,3.9,-10.6,12.1,0.324,236.0,17.0,49.97
2026-04-09 07:28:10,3.9,-10.7,12.1,0.325,236.1,17.1,49.98
2026-04-09 07:28:15,4.0,-5.1,7.4,0.542,236.0,10.4,49.97
2026-04-09 07:28:21,4.0,-5.1,7.4,0.544,235.8,10.4,49.97
2026-04-09 07:28:26,27.9,28.2,60.0,0.465,234.5,85.3,49.98
2026-04-09 07:28:31,9.2,3.5,9.9,0.929,235.5,14.0,49.98
2026-04-09 07:28:36,25.7,5.5,26.3,0.977,235.0,37.4,49.93
2026-04-09 07:28:41,26.5,5.9,27.1,0.975,235.0,38.5,49.92
2026-04-09 07:28:46,26.6,5.9,27.3,0.976,234.9,38.7,49.94
2026-04-09 07:28:51,26.6,5.8,27.2,0.976,234.9,38.7,49.93
2026-04-09 07:28:56,26.7,5.7,27.3,0.977,234.8,38.7,49.93
2026-04-09 07:29:01,26.7,5.7,27.4,0.977,234.9,38.9,49.94
2026-04-09 07:29:06,26.8,5.9,27.5,0.976,234.7,39.0,49.95
2026-04-09 07:29:11,26.9,5.9,27.5,0.976,234.7,39.1,49.95
2026-04-09 07:29:16,26.9,5.7,27.5,0.977,234.9,39.0,49.96
2026-04-09 07:29:21,27.0,5.8,27.6,0.977,234.9,39.1,49.96
2026-04-09 07:29:26,18.2,4.5,18.8,0.97,235.1,26.6,49.95
2026-04-09 07:29:32,16.4,4.3,17.0,0.967,235.0,24.1,49.95
2026-04-09 07:29:37,14.9,-1.6,15.1,0.987,235.1,21.4,49.93
2026-04-09 07:29:42,13.7,-1.6,13.9,0.984,235.2,19.7,49.94
2026-04-09 07:29:47,12.6,-1.8,12.8,0.979,235.3,18.2,49.95
2026-04-09 07:29:52,11.8,-1.8,12.1,0.975,235.4,17.1,49.96
2026-04-09 07:29:57,11.2,-1.8,11.5,0.974,235.3,16.3,49.96
2026-04-09 07:30:02,10.6,-1.9,11.0,0.968,235.4,15.5,49.96
2026-04-09 07:30:07,10.2,-2.0,10.6,0.964,235.3,15.0,49.96
2026-04-09 07:30:12,9.9,-1.8,10.3,0.965,235.3,14.6,49.96
2026-04-09 07:30:17,9.7,-1.8,10.0,0.963,235.2,14.2,49.96
2026-04-09 07:30:22,9.5,-1.9,9.9,0.96,235.4,14.1,49.96
2026-04-09 07:30:27,9.5,-2.0,9.9,0.958,235.4,14.0,49.95
2026-04-09 07:30:32,9.5,-2.0,9.9,0.957,235.5,14.0,49.95
2026-04-09 07:30:37,9.5,-2.0,9.9,0.955,235.3,14.0,49.95
2026-04-09 07:30:43,9.5,-2.0,9.9,0.956,235.3,14.1,49.94
2026-04-09 07:30:48,9.5,-1.9,9.9,0.957,235.3,14.1,49.94
2026-04-09 07:30:53,9.6,-1.9,10.0,0.957,235.4,14.1,49.95
2026-04-09 07:30:58,9.6,-1.9,10.0,0.96,235.5,14.1,49.96
2026-04-09 07:31:03,9.6,-1.9,10.0,0.96,235.4,14.2,49.96
2026-04-09 07:31:08,9.6,-1.8,10.0,0.961,235.5,14.2,49.96
2026-04-09 07:31:13,9.8,-1.8,10.2,0.961,235.4,14.5,49.97
2026-04-09 07:31:18,9.8,-1.7,10.2,0.961,235.4,14.5,49.98
2026-04-09 07:31:23,9.7,-1.8,10.1,0.96,235.5,14.3,49.98
2026-04-09 07:31:28,9.6,-1.8,10.0,0.959,235.4,14.2,49.99
2026-04-09 07:31:33,9.4,-2.0,9.8,0.956,235.6,13.8,49.99
2026-04-09 07:31:38,9.3,-2.0,9.7,0.956,235.6,13.8,49.99
2026-04-09 07:31:43,9.3,-2.0,9.7,0.954,235.6,13.8,49.99
2026-04-09 07:31:48,9.3,-2.0,9.7,0.954,235.5,13.8,49.99
2026-04-09 07:31:53,9.3,-2.0,9.7,0.956,235.5,13.8,49.98
2026-04-09 07:31:59,9.3,-2.0,9.7,0.957,235.4,13.8,49.97
2026-04-09 07:32:04,9.3,-1.9,9.7,0.957,235.3,13.8,49.97
2026-04-09 07:32:09,9.3,-1.9,9.7,0.959,235.3,13.8,49.96
2026-04-09 07:32:14,9.3,-1.9,9.7,0.959,235.4,13.8,49.97
2026-04-09 07:32:19,9.4,-1.9,9.8,0.958,235.3,13.9,50.01
2026-04-09 07:32:24,9.4,-1.9,9.8,0.959,235.4,13.9,50.01
2026-04-09 07:32:29,9.5,-1.9,9.9,0.96,235.4,14.0,50.01
2026-04-09 07:32:34,9.5,-1.9,9.9,0.958,235.4,14.0,50.02
2026-04-09 07:32:39,9.5,-1.9,9.9,0.958,235.1,14.1,50.02
2026-04-09 07:32:44,9.5,-2.0,10.0,0.956,235.3,14.1,50.01
2026-04-09 07:32:49,9.5,-2.0,10.0,0.957,235.3,14.1,50.01
2026-04-09 07:32:54,9.6,-2.0,10.0,0.956,235.3,14.2,50.0
2026-04-09 07:32:59,9.6,-2.0,10.0,0.956,235.3,14.2,49.99
2026-04-09 07:33:04,10.0,-1.8,10.4,0.958,235.2,14.7,49.98
2026-04-09 07:33:10,9.7,-1.9,10.1,0.956,235.5,14.3,49.98
2026-04-09 07:33:15,9.6,-1.9,10.0,0.957,235.5,14.2,49.98
2026-04-09 07:33:20,9.5,-1.9,9.9,0.957,235.4,14.0,49.97
2026-04-09 07:33:25,10.8,-1.9,11.1,0.97,235.2,15.8,49.96
2026-04-09 07:33:30,25.7,0.0,25.8,0.998,235.2,36.5,49.97
2026-04-09 07:33:35,25.9,0.1,25.9,0.998,235.2,36.7,49.96
2026-04-09 07:33:40,26.0,0.1,26.1,0.998,235.1,37.0,49.96
2026-04-09 07:33:45,26.0,0.1,26.0,0.998,235.0,37.0,49.96
2026-04-09 07:33:50,26.0,0.1,26.1,0.998,235.0,37.0,49.96
2026-04-09 07:33:55,26.1,0.1,26.2,0.998,235.0,37.1,49.96
2026-04-09 07:34:00,26.3,0.2,26.3,0.998,235.1,37.3,49.95
2026-04-09 07:34:05,26.4,0.3,26.5,0.998,235.1,37.5,49.96
2026-04-09 07:34:10,26.6,0.4,26.6,0.998,235.1,37.8,49.95
2026-04-09 07:34:15,26.7,0.2,26.7,0.998,235.4,37.8,49.96
2026-04-09 07:34:20,26.8,0.3,26.9,0.998,235.4,38.1,49.97
2026-04-09 07:34:26,18.4,-1.1,18.5,0.994,235.6,26.2,49.98
2026-04-09 07:34:31,17.0,-1.2,17.1,0.992,235.6,24.2,49.98
2026-04-09 07:34:36,15.5,-1.5,15.7,0.989,235.4,22.2,49.98
