Timestamp,P_SUM_kW,Q_SUM_kvar,S_SUM_kVA,PF_SUM,V_AVG_V,I_AVG_A,FREQ_Hz
2026-04-14 15:43:58,0.37,9.59,9.7,0.038,232.4,13.9,50.01
2026-04-14 15:44:04,0.35,9.56,9.67,0.036,232.5,13.9,50.02
2026-04-14 15:44:09,0.35,9.55,9.65,0.037,232.5,13.8,50.03
2026-04-14 15:44:14,0.35,9.54,9.64,0.036,232.5,13.8,50.04
2026-04-14 15:44:19,0.36,9.53,9.64,0.038,232.2,13.8,50.03
2026-04-14 15:44:25,0.37,9.53,9.64,0.038,232.3,13.8,50.03
2026-04-14 15:44:30,0.36,9.52,9.63,0.037,232.5,13.8,50.04
2026-04-14 15:44:35,0.34,9.51,9.61,0.036,232.5,13.8,50.04
2026-04-14 15:44:40,0.36,9.48,9.6,0.038,232.3,13.8,50.04
2026-04-14 15:44:46,0.36,9.48,9.59,0.037,232.3,13.8,50.03
2026-04-14 15:44:51,0.34,9.47,9.58,0.036,232.4,13.7,50.03
2026-04-14 15:44:56,0.34,9.46,9.57,0.035,232.5,13.7,50.03
2026-04-14 15:45:01,0.35,9.44,9.56,0.037,232.3,13.7,50.03
2026-04-14 15:45:07,0.38,9.34,9.46,0.04,232.4,13.6,50.03
2026-04-14 15:45:12,0.38,9.34,9.45,0.04,232.3,13.6,50.03
2026-04-14 15:45:17,0.39,9.36,9.47,0.041,232.4,13.6,50.03
2026-04-14 15:45:22,0.37,9.33,9.45,0.039,232.5,13.5,50.03
2026-04-14 15:45:27,0.38,9.32,9.45,0.04,232.5,13.5,50.03
2026-04-14 15:45:33,0.38,9.32,9.44,0.041,232.4,13.5,50.03
2026-04-14 15:45:48,0.37,9.3,9.41,0.039,232.4,13.5,50.03
2026-04-14 15:45:53,0.38,9.3,9.42,0.04,232.3,13.5,50.03
2026-04-14 15:45:58,0.38,9.28,9.4,0.04,232.3,13.5,50.03
2026-04-14 15:46:04,0.37,9.28,9.4,0.039,232.3,13.5,50.03
2026-04-14 15:46:09,0.36,9.28,9.39,0.038,232.4,13.5,50.02
2026-04-14 15:46:14,0.36,9.28,9.4,0.039,232.5,13.5,50.02
2026-04-14 15:46:19,0.36,9.28,9.38,0.038,232.4,13.5,50.01
2026-04-14 15:46:25,0.37,9.29,9.4,0.04,232.4,13.5,50.01
2026-04-14 15:46:30,0.38,9.28,9.4,0.041,232.3,13.5,50.01
2026-04-14 15:46:35,0.37,9.27,9.4,0.039,232.4,13.5,50.02
2026-04-14 15:46:40,0.36,9.26,9.38,0.039,232.4,13.5,50.02
2026-04-14 15:46:45,0.37,9.26,9.38,0.04,232.4,13.5,50.02
2026-04-14 15:46:51,0.37,9.25,9.37,0.039,232.4,13.4,50.02
2026-04-14 15:46:56,0.39,9.27,9.4,0.041,232.4,13.5,50.02
2026-04-14 15:47:01,0.39,9.28,9.4,0.042,232.4,13.5,50.01
2026-04-14 15:47:06,0.38,9.29,9.4,0.04,232.4,13.5,50.01
2026-04-14 15:47:11,0.38,9.28,9.4,0.041,232.3,13.5,50.01
2026-04-14 15:47:17,0.39,9.27,9.4,0.042,232.2,13.5,50.01
2026-04-14 15:47:22,0.4,9.26,9.39,0.042,232.3,13.5,50.01
2026-04-14 15:47:27,0.38,9.26,9.39,0.04,232.3,13.5,50.01
2026-04-14 15:47:32,0.39,9.27,9.4,0.041,232.5,13.5,50.01
2026-04-14 15:47:38,0.39,9.26,9.39,0.041,232.3,13.5,50.0
2026-04-14 15:47:43,0.38,9.25,9.37,0.04,232.2,13.5,49.99
2026-04-14 15:47:48,0.38,9.24,9.37,0.041,232.2,13.5,49.99
2026-04-14 15:47:53,0.39,9.24,9.37,0.041,232.3,13.5,49.99
2026-04-14 15:47:58,0.38,9.22,9.36,0.04,232.2,13.4,49.98
2026-04-14 15:48:04,0.36,9.22,9.34,0.038,232.3,13.4,49.97
2026-04-14 15:48:09,0.37,9.23,9.35,0.04,232.3,13.4,49.98
2026-04-14 15:48:14,0.38,9.24,9.36,0.041,232.4,13.4,49.99
2026-04-14 15:48:19,0.37,9.23,9.35,0.039,232.3,13.4,49.99
2026-04-14 15:48:25,0.38,9.23,9.35,0.041,232.3,13.4,49.99
2026-04-14 15:48:30,0.38,9.24,9.36,0.04,232.4,13.4,49.98
2026-04-14 15:48:35,0.36,9.22,9.34,0.038,232.4,13.4,49.98
2026-04-14 15:48:40,0.36,9.22,9.34,0.039,232.4,13.4,49.98
2026-04-14 15:48:45,0.36,9.21,9.33,0.039,232.4,13.4,49.98
2026-04-14 15:48:51,0.37,9.21,9.34,0.039,232.4,13.4,49.99
2026-04-14 15:48:56,0.36,9.2,9.33,0.039,232.3,13.4,50.0
2026-04-14 15:49:01,0.37,9.21,9.33,0.04,232.4,13.4,50.0
2026-04-14 15:49:06,0.37,9.2,9.33,0.04,232.4,13.4,50.01
2026-04-14 15:49:12,0.37,9.21,9.33,0.04,232.4,13.4,50.02
2026-04-14 15:49:17,0.36,9.21,9.33,0.039,232.3,13.4,50.01
2026-04-14 15:49:22,0.37,9.21,9.33,0.039,232.4,13.4,50.01
2026-04-14 15:49:27,0.37,9.21,9.33,0.04,232.5,13.4,50.02
2026-04-14 15:49:33,0.37,9.21,9.34,0.04,232.6,13.4,50.02
2026-04-14 15:49:38,0.36,9.19,9.32,0.039,232.6,13.4,50.02
2026-04-14 15:49:43,0.36,9.19,9.33,0.038,232.6,13.4,50.02
2026-04-14 15:49:48,0.36,9.2,9.31,0.038,232.4,13.4,50.01
2026-04-14 15:49:53,0.37,9.19,9.31,0.04,232.3,13.4,50.0
2026-04-14 15:49:59,0.36,9.21,9.33,0.039,232.5,13.4,50.0
2026-04-14 15:50:04,0.35,9.17,9.3,0.038,232.4,13.3,49.99
2026-04-14 15:50:09,0.36,9.19,9.31,0.039,232.3,13.4,49.99
2026-04-14 15:50:14,0.48,9.41,9.57,0.05,232.3,13.7,49.99
2026-04-14 15:50:20,1.31,1.56,3.36,0.391,233.7,4.8,50.0
2026-04-14 15:50:25,1.5,1.56,2.59,0.579,233.9,3.7,50.02
2026-04-14 15:50:30,1.5,1.56,2.59,0.58,233.9,3.7,50.02
2026-04-14 15:50:35,0.48,9.41,9.59,0.05,232.5,13.8,50.02
2026-04-14 15:50:41,0.46,9.42,9.6,0.048,232.6,13.8,50.02
2026-04-14 15:50:46,0.46,9.43,9.6,0.048,232.7,13.8,50.03
2026-04-14 15:50:51,0.46,9.41,9.58,0.048,232.7,13.7,50.03
2026-04-14 15:50:56,0.47,9.4,9.57,0.049,232.5,13.7,50.02
2026-04-14 15:51:01,0.54,9.34,9.48,0.057,232.6,13.6,50.02
2026-04-14 15:51:07,0.35,9.17,9.3,0.037,232.5,13.3,50.02
2026-04-14 15:51:12,0.34,9.17,9.29,0.036,232.6,13.3,50.03
2026-04-14 15:51:17,0.34,9.17,9.29,0.037,232.5,13.3,50.02
2026-04-14 15:51:22,0.35,9.17,9.29,0.038,232.4,13.3,50.01
2026-04-14 15:51:28,0.37,9.16,9.29,0.039,232.2,13.3,50.01
2026-04-14 15:51:33,0.37,9.17,9.29,0.039,232.3,13.3,50.0
2026-04-14 15:51:38,0.36,9.18,9.3,0.038,232.5,13.3,50.0
2026-04-14 15:51:43,0.35,9.17,9.3,0.037,232.6,13.3,50.01
2026-04-14 15:51:49,0.35,9.16,9.29,0.038,232.5,13.3,50.01
2026-04-14 15:51:54,0.36,9.16,9.28,0.038,232.4,13.3,50.01
2026-04-14 15:51:59,0.36,9.15,9.29,0.039,232.4,13.3,50.01
2026-04-14 15:52:04,1.37,1.33,2.26,0.606,234.0,3.2,50.01
2026-04-14 15:52:09,1.37,1.33,2.26,0.606,233.9,3.2,50.01
2026-04-14 15:52:15,1.37,1.33,2.26,0.606,234.1,3.2,50.01
2026-04-14 15:52:20,1.37,1.33,2.26,0.606,234.0,3.2,50.01
2026-04-14 15:52:25,1.38,1.33,2.27,0.607,234.2,3.2,50.01
2026-04-14 15:52:30,1.37,1.33,2.26,0.607,234.0,3.2,50.01
2026-04-14 15:52:36,1.38,1.33,2.27,0.609,233.8,3.2,50.01
2026-04-14 15:52:41,1.38,1.34,2.28,0.608,233.9,3.3,50.0
2026-04-14 15:52:46,1.38,1.33,2.27,0.608,233.7,3.3,49.99
2026-04-14 15:52:51,1.38,1.34,2.28,0.607,233.8,3.3,49.98
2026-04-14 15:52:57,1.38,1.34,2.27,0.606,233.9,3.2,49.98
2026-04-14 15:53:02,1.37,1.33,2.26,0.605,233.9,3.2,49.98
2026-04-14 15:53:07,1.37,1.33,2.26,0.606,233.9,3.2,49.98
2026-04-14 15:53:12,1.37,1.33,2.27,0.606,233.9,3.2,49.98
2026-04-14 15:53:17,1.37,1.33,2.26,0.606,233.9,3.2,49.99
2026-04-14 15:53:23,1.37,1.33,2.27,0.606,233.8,3.2,49.99
2026-04-14 15:53:28,1.37,1.33,2.27,0.605,234.0,3.2,50.0
2026-04-14 15:53:33,1.37,1.33,2.26,0.605,234.0,3.2,49.99
2026-04-14 15:53:38,1.37,1.33,2.26,0.606,233.9,3.2,49.99
2026-04-14 15:53:44,1.39,1.35,2.29,0.608,233.9,3.3,49.99
2026-04-14 15:53:49,1.37,1.32,2.26,0.606,234.0,3.2,49.99
2026-04-14 15:53:54,1.37,1.33,2.26,0.606,233.9,3.2,49.99
2026-04-14 15:53:59,1.37,1.33,2.27,0.606,234.1,3.2,50.0
2026-04-14 15:54:05,1.38,1.34,2.27,0.606,234.1,3.2,50.0
2026-04-14 15:54:10,1.37,1.33,2.27,0.605,234.1,3.2,50.0
2026-04-14 15:54:15,1.37,1.33,2.26,0.605,234.0,3.2,50.0
2026-04-14 15:54:20,1.37,1.33,2.26,0.606,234.0,3.2,49.99
2026-04-14 15:54:26,1.38,1.34,2.27,0.606,233.9,3.2,49.99
2026-04-14 15:54:31,1.37,1.33,2.26,0.606,233.9,3.2,50.0
2026-04-14 15:54:36,1.37,1.33,2.27,0.606,234.0,3.2,50.01
2026-04-14 15:54:41,1.37,1.33,2.27,0.606,234.1,3.2,50.02
2026-04-14 15:54:47,1.37,1.33,2.27,0.606,234.1,3.2,50.02
2026-04-14 15:54:52,1.37,1.33,2.27,0.606,234.1,3.2,50.02
2026-04-14 15:54:57,1.37,1.33,2.26,0.606,234.2,3.2,50.02
2026-04-14 15:55:02,1.38,1.34,2.27,0.606,234.2,3.2,50.02
2026-04-14 15:55:08,1.37,1.34,2.27,0.605,234.1,3.2,50.02
2026-04-14 15:55:13,1.37,1.33,2.26,0.606,234.1,3.2,50.02
2026-04-14 15:55:18,1.38,1.34,2.28,0.605,233.9,3.3,50.01
2026-04-14 15:55:23,1.38,1.34,2.27,0.605,233.9,3.2,50.01
2026-04-14 15:55:28,1.37,1.34,2.27,0.604,234.1,3.2,50.01
2026-04-14 15:55:34,1.38,1.34,2.27,0.605,234.0,3.2,50.01
2026-04-14 15:55:39,1.37,1.34,2.27,0.604,234.0,3.2,50.01
2026-04-14 15:55:45,1.38,1.34,2.27,0.605,234.0,3.2,50.02
2026-04-14 15:55:50,1.37,1.34,2.27,0.605,234.0,3.2,50.01
2026-04-14 15:55:56,1.37,1.34,2.27,0.604,234.0,3.2,50.01
2026-04-14 15:56:01,1.38,1.34,2.27,0.606,234.1,3.2,50.01
2026-04-14 15:56:06,1.38,1.34,2.27,0.606,234.0,3.2,50.01
2026-04-14 15:56:11,1.37,1.34,2.27,0.605,234.2,3.2,50.02
2026-04-14 15:56:16,1.37,1.34,2.27,0.605,234.0,3.2,50.01
2026-04-14 15:56:22,1.38,1.34,2.28,0.603,234.2,3.3,50.01
2026-04-14 15:56:27,1.53,1.46,2.46,0.623,234.0,3.5,50.0
2026-04-14 15:56:32,1.54,1.46,2.47,0.623,233.9,3.5,49.99
2026-04-14 15:56:37,1.54,1.48,2.47,0.621,233.9,3.5,49.98
2026-04-14 15:56:43,1.53,1.46,2.46,0.622,233.9,3.5,49.98
2026-04-14 15:56:48,1.53,1.46,2.46,0.622,233.8,3.5,49.98
2026-04-14 15:56:53,1.53,1.46,2.46,0.623,233.8,3.5,49.97
2026-04-14 15:56:58,1.53,1.46,2.46,0.622,233.9,3.5,49.97
2026-04-14 15:57:04,1.53,1.47,2.47,0.621,233.8,3.5,49.98
2026-04-14 15:57:09,1.53,1.46,2.46,0.623,234.0,3.5,49.99
2026-04-14 15:57:14,1.54,1.46,2.46,0.624,234.2,3.5,50.0
2026-04-14 15:57:19,1.53,1.46,2.46,0.623,234.2,3.5,50.01
2026-04-14 15:57:24,1.54,1.47,2.47,0.622,234.2,3.5,50.02
2026-04-14 15:57:30,1.54,1.46,2.47,0.623,234.1,3.5,50.02
2026-04-14 15:57:35,1.89,1.99,3.04,0.623,234.1,4.3,50.03
2026-04-14 15:57:40,1.88,1.97,3.01,0.624,234.0,4.3,50.03
2026-04-14 15:57:45,1.89,2.0,3.05,0.62,234.1,4.4,50.03
2026-04-14 15:57:51,1.87,2.0,3.03,0.618,234.1,4.3,50.04
2026-04-14 15:57:56,1.53,1.46,2.46,0.623,234.2,3.5,50.05
2026-04-14 15:58:01,2.16,2.42,3.56,0.608,233.9,5.1,50.05
2026-04-14 15:58:06,2.14,2.4,3.52,0.607,234.0,5.0,50.05
2026-04-14 15:58:11,2.13,2.39,3.51,0.607,234.0,5.0,50.06
2026-04-14 15:58:17,2.13,2.38,3.51,0.608,234.2,5.0,50.06
2026-04-14 15:58:22,2.13,2.38,3.5,0.607,234.1,5.0,50.06
2026-04-14 15:58:27,2.13,2.39,3.51,0.606,234.1,5.0,50.05
2026-04-14 15:58:32,2.13,2.38,3.5,0.608,234.1,5.0,50.05
2026-04-14 15:58:38,2.13,2.38,3.51,0.608,234.2,5.0,50.05
2026-04-14 15:58:43,2.14,2.39,3.52,0.608,234.1,5.0,50.05
2026-04-14 15:58:48,2.14,2.38,3.51,0.609,234.2,5.0,50.05
2026-04-14 15:58:53,2.14,2.39,3.51,0.608,234.2,5.0,50.06
2026-04-14 15:58:59,2.13,2.38,3.51,0.608,234.2,5.0,50.05
2026-04-14 15:59:04,2.13,2.38,3.51,0.608,234.2,5.0,50.05
2026-04-14 15:59:09,2.13,2.38,3.51,0.608,234.2,5.0,50.05
2026-04-14 15:59:14,2.13,2.38,3.51,0.609,234.2,5.0,50.05
2026-04-14 15:59:19,2.13,2.38,3.51,0.608,234.2,5.0,50.05
2026-04-14 15:59:25,2.13,2.38,3.5,0.608,234.2,5.0,50.05
2026-04-14 15:59:30,2.13,2.38,3.5,0.608,234.1,5.0,50.04
2026-04-14 15:59:35,2.13,2.37,3.5,0.608,234.0,5.0,50.04
2026-04-14 15:59:40,2.07,2.42,3.54,0.584,234.2,5.0,50.05
2026-04-14 15:59:45,2.25,2.6,3.82,0.59,234.3,5.4,50.05
2026-04-14 15:59:51,2.26,2.61,3.83,0.589,234.1,5.5,50.05
2026-04-14 15:59:56,2.25,2.59,3.81,0.59,234.2,5.4,50.05
2026-04-14 16:00:01,2.25,2.59,3.81,0.59,234.1,5.4,50.04
2026-04-14 16:00:06,2.25,2.6,3.82,0.591,234.2,5.4,50.03
2026-04-14 16:00:12,2.25,2.59,3.81,0.59,234.2,5.4,50.03
2026-04-14 16:00:17,2.24,2.58,3.79,0.591,234.1,5.4,50.03
2026-04-14 16:00:22,2.12,2.36,3.49,0.608,234.1,5.0,50.03
2026-04-14 16:00:27,2.12,2.36,3.48,0.608,234.1,5.0,50.02
2026-04-14 16:00:32,2.11,2.35,3.47,0.608,234.1,4.9,50.02
2026-04-14 16:00:38,2.11,2.35,3.47,0.608,234.1,4.9,50.01
2026-04-14 16:00:43,2.1,2.35,3.47,0.607,234.2,4.9,50.02
2026-04-14 16:00:48,2.11,2.35,3.47,0.608,234.2,4.9,50.02
2026-04-14 16:00:53,2.11,2.35,3.47,0.608,234.1,4.9,50.02
2026-04-14 16:00:58,2.11,2.34,3.46,0.609,234.1,4.9,50.02
2026-04-14 16:01:04,2.1,2.35,3.46,0.607,234.0,4.9,50.01
2026-04-14 16:01:09,2.11,2.35,3.47,0.608,234.1,4.9,50.01
2026-04-14 16:01:14,2.1,2.35,3.46,0.608,234.1,4.9,50.01
2026-04-14 16:01:19,2.1,2.34,3.46,0.608,233.9,4.9,50.0
2026-04-14 16:01:25,2.1,2.35,3.46,0.607,234.0,4.9,50.0
2026-04-14 16:01:30,2.1,2.34,3.46,0.608,234.0,4.9,50.01
2026-04-14 16:01:35,2.11,2.35,3.47,0.607,234.0,4.9,50.01
2026-04-14 16:01:40,2.1,2.35,3.46,0.607,234.1,4.9,50.01
2026-04-14 16:01:45,2.1,2.35,3.46,0.608,234.1,4.9,50.02
2026-04-14 16:01:51,2.1,2.35,3.46,0.608,234.1,4.9,50.02
2026-04-14 16:01:56,2.1,2.35,3.46,0.607,234.1,4.9,50.02
2026-04-14 16:02:01,2.11,2.36,3.47,0.608,234.0,4.9,50.02
2026-04-14 16:02:06,2.11,2.36,3.48,0.607,234.1,4.9,50.02
2026-04-14 16:02:12,2.11,2.35,3.47,0.608,234.1,4.9,50.02
2026-04-14 16:02:17,2.11,2.36,3.47,0.608,234.0,4.9,50.01
2026-04-14 16:02:22,2.23,2.59,3.79,0.588,233.8,5.4,50.01
2026-04-14 16:02:27,2.23,2.57,3.78,0.589,234.0,5.4,50.01
2026-04-14 16:02:32,2.23,2.58,3.78,0.59,234.0,5.4,50.01
2026-04-14 16:02:38,2.23,2.58,3.78,0.589,233.9,5.4,50.02
2026-04-14 16:02:45,2.22,2.57,3.77,0.589,234.0,5.4,50.01
2026-04-14 16:02:50,2.23,2.58,3.77,0.59,234.0,5.4,50.03
2026-04-14 16:02:55,2.31,2.51,3.69,0.627,234.1,5.2,50.03
2026-04-14 16:03:00,2.11,2.36,3.48,0.607,233.9,5.0,50.02
2026-04-14 16:03:06,2.11,2.36,3.48,0.607,234.2,4.9,50.02
2026-04-14 16:03:11,2.12,2.37,3.49,0.608,234.1,5.0,50.01
2026-04-14 16:03:16,2.11,2.36,3.47,0.607,234.1,4.9,50.02
2026-04-14 16:03:21,2.46,2.88,4.04,0.609,234.1,5.8,50.02
2026-04-14 16:03:26,2.47,2.89,4.05,0.609,234.1,5.8,50.02
2026-04-14 16:03:32,2.11,2.35,3.46,0.61,234.1,4.9,50.02
2026-04-14 16:03:37,2.11,2.35,3.46,0.609,234.0,4.9,50.02
2026-04-14 16:03:42,2.11,2.35,3.46,0.608,234.0,4.9,50.03
2026-04-14 16:03:47,2.11,2.35,3.46,0.608,234.2,4.9,50.03
2026-04-14 16:03:53,2.09,2.51,3.55,0.59,234.0,5.0,50.03
2026-04-14 16:03:58,2.08,2.49,3.53,0.59,234.1,5.0,50.03
2026-04-14 16:04:03,2.09,2.5,3.54,0.59,234.1,5.0,50.02
2026-04-14 16:04:08,2.08,2.5,3.53,0.589,234.4,5.0,50.02
2026-04-14 16:04:14,2.08,2.5,3.53,0.59,234.4,5.0,50.08
2026-04-14 16:04:19,2.08,2.5,3.53,0.589,234.3,5.0,50.07
2026-04-14 16:04:24,2.08,2.49,3.53,0.59,234.3,5.0,50.06
2026-04-14 16:04:29,2.08,2.5,3.54,0.589,234.4,5.0,50.06
2026-04-14 16:04:35,2.45,3.04,4.13,0.592,234.4,5.9,50.07
2026-04-14 16:04:40,2.44,3.04,4.12,0.592,234.1,5.9,50.07
2026-04-14 16:04:45,2.09,2.5,3.54,0.589,234.5,5.0,50.07
2026-04-14 16:04:50,2.08,2.5,3.54,0.589,234.6,5.0,50.13
2026-04-14 16:04:55,2.08,2.5,3.53,0.589,234.4,5.0,50.13
2026-04-14 16:05:01,2.08,2.5,3.54,0.589,234.5,5.0,50.12
2026-04-14 16:05:06,2.09,2.5,3.54,0.589,234.5,5.0,50.12
2026-04-14 16:05:11,2.34,3.18,4.17,0.56,234.5,5.9,50.13
2026-04-14 16:05:16,2.01,2.68,3.61,0.557,234.5,5.1,50.12
2026-04-14 16:05:22,2.0,2.67,3.59,0.556,234.5,5.1,50.12
2026-04-14 16:05:27,1.99,2.66,3.58,0.556,234.5,5.1,50.12
2026-04-14 16:05:32,1.99,2.67,3.59,0.555,234.6,5.1,50.12
2026-04-14 16:05:37,2.34,3.18,4.17,0.56,234.3,5.9,50.11
2026-04-14 16:05:43,2.07,2.72,3.73,0.554,234.4,5.3,50.11
2026-04-14 16:05:48,1.99,2.66,3.58,0.557,234.5,5.1,50.11
2026-04-14 16:05:53,1.99,2.66,3.58,0.556,234.3,5.1,50.11
2026-04-14 16:05:58,3.09,5.6,6.63,0.466,233.9,9.5,50.11
2026-04-14 16:06:03,3.4,6.07,7.19,0.473,234.0,10.3,50.11
2026-04-14 16:06:09,3.33,6.0,7.09,0.469,234.1,10.1,50.11
2026-04-14 16:06:14,2.45,3.89,4.82,0.508,234.4,6.9,50.12
2026-04-14 16:06:19,1.99,2.67,3.58,0.555,234.7,5.1,50.12
2026-04-14 16:06:24,1.98,2.66,3.57,0.555,234.4,5.1,50.11
2026-04-14 16:06:30,1.99,2.67,3.59,0.555,234.5,5.1,50.11
2026-04-14 16:06:35,1.99,2.66,3.58,0.555,234.5,5.1,50.1
2026-04-14 16:06:40,1.99,2.66,3.58,0.555,234.5,5.1,50.1
2026-04-14 16:06:45,1.99,2.67,3.58,0.556,234.6,5.1,50.1
2026-04-14 16:06:52,1.99,2.66,3.57,0.555,234.5,5.1,50.1
2026-04-14 16:06:57,1.98,2.66,3.58,0.555,234.4,5.1,50.1
2026-04-14 16:07:02,1.99,2.66,3.58,0.555,234.3,5.1,50.1
2026-04-14 16:07:07,1.99,2.66,3.58,0.555,234.4,5.1,50.1
2026-04-14 16:07:13,1.98,2.66,3.57,0.555,234.3,5.1,50.11
2026-04-14 16:07:18,1.99,2.66,3.58,0.556,234.4,5.1,50.1
2026-04-14 16:07:23,1.99,2.66,3.58,0.556,234.5,5.1,50.11
2026-04-14 16:07:28,1.98,2.65,3.56,0.554,234.3,5.1,50.11
2026-04-14 16:07:34,1.97,2.65,3.56,0.554,234.1,5.1,50.1
2026-04-14 16:07:39,1.99,2.67,3.59,0.554,234.2,5.1,50.1
2026-04-14 16:07:44,1.99,2.66,3.58,0.555,234.2,5.1,50.1
2026-04-14 16:07:49,1.99,2.66,3.58,0.556,234.2,5.1,50.1
2026-04-14 16:07:55,1.99,2.66,3.58,0.556,234.0,5.1,50.1
2026-04-14 16:08:00,1.99,2.66,3.58,0.556,234.2,5.1,50.1
2026-04-14 16:08:05,1.99,2.66,3.58,0.555,234.3,5.1,50.11
2026-04-14 16:08:10,2.4,3.28,4.27,0.561,234.2,6.1,50.1
2026-04-14 16:08:15,2.27,3.1,4.08,0.557,234.3,5.8,50.11
2026-04-14 16:08:21,1.99,2.66,3.58,0.555,234.4,5.1,50.11
2026-04-14 16:08:26,1.99,2.66,3.58,0.555,234.5,5.1,50.11
2026-04-14 16:08:31,2.0,2.66,3.59,0.556,234.4,5.1,50.11
2026-04-14 16:08:36,1.99,2.67,3.59,0.556,234.4,5.1,50.1
2026-04-14 16:08:41,2.0,2.67,3.59,0.556,234.4,5.1,50.11
2026-04-14 16:08:47,2.0,2.67,3.59,0.556,234.5,5.1,50.1
2026-04-14 16:08:52,1.99,2.67,3.58,0.555,234.4,5.1,50.1
2026-04-14 16:08:57,1.99,2.66,3.58,0.555,234.5,5.1,50.09
2026-04-14 16:09:02,1.99,2.66,3.59,0.556,234.4,5.1,50.09
2026-04-14 16:09:08,1.99,2.66,3.58,0.555,234.3,5.1,50.09
2026-04-14 16:09:13,1.99,2.67,3.59,0.554,234.3,5.1,50.09
2026-04-14 16:09:18,1.99,2.66,3.58,0.555,234.4,5.1,50.09
2026-04-14 16:09:23,1.99,2.67,3.59,0.555,234.4,5.1,50.08
2026-04-14 16:09:28,1.99,2.66,3.59,0.556,234.4,5.1,50.08
2026-04-14 16:09:34,2.01,2.68,3.61,0.557,234.4,5.1,50.08
2026-04-14 16:09:39,2.0,2.67,3.6,0.555,234.4,5.1,50.08
2026-04-14 16:09:44,2.0,2.67,3.6,0.555,234.2,5.1,50.07
2026-04-14 16:09:49,2.0,2.67,3.6,0.557,234.2,5.1,50.07
2026-04-14 16:09:54,2.0,2.67,3.6,0.555,234.2,5.1,50.07
2026-04-14 16:10:00,2.0,2.67,3.6,0.555,234.2,5.1,50.06
2026-04-14 16:10:05,2.0,2.67,3.6,0.555,234.2,5.1,50.06
2026-04-14 16:10:10,2.0,2.67,3.6,0.555,234.1,5.1,50.06
2026-04-14 16:10:15,1.41,1.78,2.58,0.548,234.3,3.7,50.06
2026-04-14 16:10:21,1.41,1.77,2.58,0.549,234.2,3.7,50.04
2026-04-14 16:10:26,1.42,1.77,2.58,0.549,234.2,3.7,50.05
2026-04-14 16:10:31,1.42,1.77,2.58,0.55,234.1,3.7,50.05
2026-04-14 16:10:36,1.42,1.77,2.58,0.55,234.1,3.7,50.04
2026-04-14 16:10:41,1.41,1.77,2.58,0.549,234.3,3.7,50.06
2026-04-14 16:10:47,1.42,1.77,2.58,0.549,234.2,3.7,50.06
2026-04-14 16:10:52,1.49,1.59,2.51,0.593,234.3,3.6,50.06
2026-04-14 16:10:57,1.49,1.59,2.5,0.594,234.4,3.6,50.06
2026-04-14 16:11:02,1.49,1.59,2.51,0.593,234.5,3.6,50.05
2026-04-14 16:11:08,1.47,1.58,2.48,0.593,234.4,3.5,50.05
2026-04-14 16:11:13,1.47,1.58,2.48,0.592,234.3,3.5,50.04
2026-04-14 16:11:18,1.48,1.58,2.49,0.593,234.6,3.5,50.06
2026-04-14 16:11:23,1.47,1.58,2.49,0.593,234.4,3.5,50.07
2026-04-14 16:11:29,1.47,1.58,2.49,0.592,234.6,3.5,50.07
2026-04-14 16:11:34,1.47,1.58,2.48,0.593,234.5,3.5,50.06
2026-04-14 16:11:39,1.47,1.58,2.49,0.592,234.4,3.5,50.06
2026-04-14 16:11:44,1.47,1.58,2.48,0.591,234.3,3.5,50.06
2026-04-14 16:11:49,1.47,1.58,2.49,0.591,234.4,3.5,50.06
2026-04-14 16:11:55,1.47,1.58,2.49,0.592,234.4,3.5,50.07
2026-04-14 16:12:00,1.48,1.58,2.49,0.593,234.5,3.6,50.06
2026-04-14 16:12:05,1.48,1.58,2.49,0.593,234.6,3.5,50.06
2026-04-14 16:12:10,1.47,1.58,2.48,0.592,234.4,3.5,50.06
2026-04-14 16:12:16,1.47,1.58,2.49,0.592,234.3,3.5,50.05
2026-04-14 16:12:21,1.48,1.58,2.49,0.593,234.5,3.5,50.05
2026-04-14 16:12:26,1.47,1.58,2.48,0.592,234.4,3.5,50.05
2026-04-14 16:12:31,1.47,1.58,2.48,0.592,234.3,3.5,50.05
2026-04-14 16:12:36,1.48,1.58,2.48,0.594,234.2,3.5,50.05
2026-04-14 16:12:42,1.48,1.58,2.48,0.595,234.3,3.5,50.04
2026-04-14 16:12:47,1.48,1.58,2.48,0.594,234.1,3.5,50.02
2026-04-14 16:12:52,1.47,1.58,2.48,0.593,234.2,3.5,50.01
2026-04-14 16:12:57,1.47,1.57,2.48,0.593,234.2,3.5,50.01
2026-04-14 16:13:03,1.47,1.58,2.49,0.593,234.3,3.5,50.02
2026-04-14 16:13:08,1.47,1.58,2.48,0.593,234.3,3.5,50.03
2026-04-14 16:13:13,1.47,1.58,2.48,0.594,234.3,3.5,50.04
2026-04-14 16:13:18,1.47,1.57,2.48,0.593,234.2,3.5,50.04
2026-04-14 16:13:23,1.47,1.57,2.48,0.593,234.3,3.5,50.05
2026-04-14 16:13:29,1.47,1.58,2.48,0.593,234.3,3.5,50.04
2026-04-14 16:13:34,1.48,1.57,2.48,0.594,234.2,3.5,50.02
2026-04-14 16:13:39,1.47,1.57,2.48,0.593,234.4,3.5,50.04
